ticker,date,image_path,window_start,window_end
AAPL,2023-02-09,D:\full-stack2\data\charts\AAPL\2023-02-09.png,2023-01-12,2023-02-09
AAPL,2023-02-10,D:\full-stack2\data\charts\AAPL\2023-02-10.png,2023-01-13,2023-02-10
AAPL,2023-02-13,D:\full-stack2\data\charts\AAPL\2023-02-13.png,2023-01-17,2023-02-13
AAPL,2023-02-14,D:\full-stack2\data\charts\AAPL\2023-02-14.png,2023-01-18,2023-02-14
AAPL,2023-02-15,D:\full-stack2\data\charts\AAPL\2023-02-15.png,2023-01-19,2023-02-15
AAPL,2023-02-16,D:\full-stack2\data\charts\AAPL\2023-02-16.png,2023-01-20,2023-02-16
AAPL,2023-02-17,D:\full-stack2\data\charts\AAPL\2023-02-17.png,2023-01-23,2023-02-17
AAPL,2023-02-21,D:\full-stack2\data\charts\AAPL\2023-02-21.png,2023-01-24,2023-02-21
AAPL,2023-02-22,D:\full-stack2\data\charts\AAPL\2023-02-22.png,2023-01-25,2023-02-22
AAPL,2023-02-23,D:\full-stack2\data\charts\AAPL\2023-02-23.png,2023-01-26,2023-02-23
AAPL,2023-02-24,D:\full-stack2\data\charts\AAPL\2023-02-24.png,2023-01-27,2023-02-24
AAPL,2023-02-27,D:\full-stack2\data\charts\AAPL\2023-02-27.png,2023-01-30,2023-02-27
AAPL,2023-02-28,D:\full-stack2\data\charts\AAPL\2023-02-28.png,2023-01-31,2023-02-28
AAPL,2023-03-01,D:\full-stack2\data\charts\AAPL\2023-03-01.png,2023-02-01,2023-03-01
AAPL,2023-03-02,D:\full-stack2\data\charts\AAPL\2023-03-02.png,2023-02-02,2023-03-02
AAPL,2023-03-03,D:\full-stack2\data\charts\AAPL\2023-03-03.png,2023-02-03,2023-03-03
AAPL,2023-03-06,D:\full-stack2\data\charts\AAPL\2023-03-06.png,2023-02-06,2023-03-06
AAPL,2023-03-07,D:\full-stack2\data\charts\AAPL\2023-03-07.png,2023-02-07,2023-03-07
AAPL,2023-03-08,D:\full-stack2\data\charts\AAPL\2023-03-08.png,2023-02-08,2023-03-08
AAPL,2023-03-09,D:\full-stack2\data\charts\AAPL\2023-03-09.png,2023-02-09,2023-03-09
AAPL,2023-03-10,D:\full-stack2\data\charts\AAPL\2023-03-10.png,2023-02-10,2023-03-10
AAPL,2023-03-13,D:\full-stack2\data\charts\AAPL\2023-03-13.png,2023-02-13,2023-03-13
AAPL,2023-03-14,D:\full-stack2\data\charts\AAPL\2023-03-14.png,2023-02-14,2023-03-14
AAPL,2023-03-15,D:\full-stack2\data\charts\AAPL\2023-03-15.png,2023-02-15,2023-03-15
AAPL,2023-03-16,D:\full-stack2\data\charts\AAPL\2023-03-16.png,2023-02-16,2023-03-16
AAPL,2023-03-17,D:\full-stack2\data\charts\AAPL\2023-03-17.png,2023-02-17,2023-03-17
AAPL,2023-03-20,D:\full-stack2\data\charts\AAPL\2023-03-20.png,2023-02-21,2023-03-20
AAPL,2023-03-21,D:\full-stack2\data\charts\AAPL\2023-03-21.png,2023-02-22,2023-03-21
AAPL,2023-03-22,D:\full-stack2\data\charts\AAPL\2023-03-22.png,2023-02-23,2023-03-22
AAPL,2023-03-23,D:\full-stack2\data\charts\AAPL\2023-03-23.png,2023-02-24,2023-03-23
AAPL,2023-03-24,D:\full-stack2\data\charts\AAPL\2023-03-24.png,2023-02-27,2023-03-24
AAPL,2023-03-27,D:\full-stack2\data\charts\AAPL\2023-03-27.png,2023-02-28,2023-03-27
AAPL,2023-03-28,D:\full-stack2\data\charts\AAPL\2023-03-28.png,2023-03-01,2023-03-28
AAPL,2023-03-29,D:\full-stack2\data\charts\AAPL\2023-03-29.png,2023-03-02,2023-03-29
AAPL,2023-03-30,D:\full-stack2\data\charts\AAPL\2023-03-30.png,2023-03-03,2023-03-30
AAPL,2023-03-31,D:\full-stack2\data\charts\AAPL\2023-03-31.png,2023-03-06,2023-03-31
AAPL,2023-04-03,D:\full-stack2\data\charts\AAPL\2023-04-03.png,2023-03-07,2023-04-03
AAPL,2023-04-04,D:\full-stack2\data\charts\AAPL\2023-04-04.png,2023-03-08,2023-04-04
AAPL,2023-04-05,D:\full-stack2\data\charts\AAPL\2023-04-05.png,2023-03-09,2023-04-05
AAPL,2023-04-06,D:\full-stack2\data\charts\AAPL\2023-04-06.png,2023-03-10,2023-04-06
AAPL,2023-04-10,D:\full-stack2\data\charts\AAPL\2023-04-10.png,2023-03-13,2023-04-10
AAPL,2023-04-11,D:\full-stack2\data\charts\AAPL\2023-04-11.png,2023-03-14,2023-04-11
AAPL,2023-04-12,D:\full-stack2\data\charts\AAPL\2023-04-12.png,2023-03-15,2023-04-12
AAPL,2023-04-13,D:\full-stack2\data\charts\AAPL\2023-04-13.png,2023-03-16,2023-04-13
AAPL,2023-04-14,D:\full-stack2\data\charts\AAPL\2023-04-14.png,2023-03-17,2023-04-14
AAPL,2023-04-17,D:\full-stack2\data\charts\AAPL\2023-04-17.png,2023-03-20,2023-04-17
AAPL,2023-04-18,D:\full-stack2\data\charts\AAPL\2023-04-18.png,2023-03-21,2023-04-18
AAPL,2023-04-19,D:\full-stack2\data\charts\AAPL\2023-04-19.png,2023-03-22,2023-04-19
AAPL,2023-04-20,D:\full-stack2\data\charts\AAPL\2023-04-20.png,2023-03-23,2023-04-20
AAPL,2023-04-21,D:\full-stack2\data\charts\AAPL\2023-04-21.png,2023-03-24,2023-04-21
AAPL,2023-04-24,D:\full-stack2\data\charts\AAPL\2023-04-24.png,2023-03-27,2023-04-24
AAPL,2023-04-25,D:\full-stack2\data\charts\AAPL\2023-04-25.png,2023-03-28,2023-04-25
AAPL,2023-04-26,D:\full-stack2\data\charts\AAPL\2023-04-26.png,2023-03-29,2023-04-26
AAPL,2023-04-27,D:\full-stack2\data\charts\AAPL\2023-04-27.png,2023-03-30,2023-04-27
AAPL,2023-04-28,D:\full-stack2\data\charts\AAPL\2023-04-28.png,2023-03-31,2023-04-28
AAPL,2023-05-01,D:\full-stack2\data\charts\AAPL\2023-05-01.png,2023-04-03,2023-05-01
AAPL,2023-05-02,D:\full-stack2\data\charts\AAPL\2023-05-02.png,2023-04-04,2023-05-02
AAPL,2023-05-03,D:\full-stack2\data\charts\AAPL\2023-05-03.png,2023-04-05,2023-05-03
AAPL,2023-05-04,D:\full-stack2\data\charts\AAPL\2023-05-04.png,2023-04-06,2023-05-04
AAPL,2023-05-05,D:\full-stack2\data\charts\AAPL\2023-05-05.png,2023-04-10,2023-05-05
AAPL,2023-05-08,D:\full-stack2\data\charts\AAPL\2023-05-08.png,2023-04-11,2023-05-08
AAPL,2023-05-09,D:\full-stack2\data\charts\AAPL\2023-05-09.png,2023-04-12,2023-05-09
AAPL,2023-05-10,D:\full-stack2\data\charts\AAPL\2023-05-10.png,2023-04-13,2023-05-10
AAPL,2023-05-11,D:\full-stack2\data\charts\AAPL\2023-05-11.png,2023-04-14,2023-05-11
AAPL,2023-05-12,D:\full-stack2\data\charts\AAPL\2023-05-12.png,2023-04-17,2023-05-12
AAPL,2023-05-15,D:\full-stack2\data\charts\AAPL\2023-05-15.png,2023-04-18,2023-05-15
AAPL,2023-05-16,D:\full-stack2\data\charts\AAPL\2023-05-16.png,2023-04-19,2023-05-16
AAPL,2023-05-17,D:\full-stack2\data\charts\AAPL\2023-05-17.png,2023-04-20,2023-05-17
AAPL,2023-05-18,D:\full-stack2\data\charts\AAPL\2023-05-18.png,2023-04-21,2023-05-18
AAPL,2023-05-19,D:\full-stack2\data\charts\AAPL\2023-05-19.png,2023-04-24,2023-05-19
AAPL,2023-05-22,D:\full-stack2\data\charts\AAPL\2023-05-22.png,2023-04-25,2023-05-22
AAPL,2023-05-23,D:\full-stack2\data\charts\AAPL\2023-05-23.png,2023-04-26,2023-05-23
AAPL,2023-05-24,D:\full-stack2\data\charts\AAPL\2023-05-24.png,2023-04-27,2023-05-24
AAPL,2023-05-25,D:\full-stack2\data\charts\AAPL\2023-05-25.png,2023-04-28,2023-05-25
AAPL,2023-05-26,D:\full-stack2\data\charts\AAPL\2023-05-26.png,2023-05-01,2023-05-26
AAPL,2023-05-30,D:\full-stack2\data\charts\AAPL\2023-05-30.png,2023-05-02,2023-05-30
AAPL,2023-05-31,D:\full-stack2\data\charts\AAPL\2023-05-31.png,2023-05-03,2023-05-31
AAPL,2023-06-01,D:\full-stack2\data\charts\AAPL\2023-06-01.png,2023-05-04,2023-06-01
AAPL,2023-06-02,D:\full-stack2\data\charts\AAPL\2023-06-02.png,2023-05-05,2023-06-02
AAPL,2023-06-05,D:\full-stack2\data\charts\AAPL\2023-06-05.png,2023-05-08,2023-06-05
AAPL,2023-06-06,D:\full-stack2\data\charts\AAPL\2023-06-06.png,2023-05-09,2023-06-06
AAPL,2023-06-07,D:\full-stack2\data\charts\AAPL\2023-06-07.png,2023-05-10,2023-06-07
AAPL,2023-06-08,D:\full-stack2\data\charts\AAPL\2023-06-08.png,2023-05-11,2023-06-08
AAPL,2023-06-09,D:\full-stack2\data\charts\AAPL\2023-06-09.png,2023-05-12,2023-06-09
AAPL,2023-06-12,D:\full-stack2\data\charts\AAPL\2023-06-12.png,2023-05-15,2023-06-12
AAPL,2023-06-13,D:\full-stack2\data\charts\AAPL\2023-06-13.png,2023-05-16,2023-06-13
AAPL,2023-06-14,D:\full-stack2\data\charts\AAPL\2023-06-14.png,2023-05-17,2023-06-14
AAPL,2023-06-15,D:\full-stack2\data\charts\AAPL\2023-06-15.png,2023-05-18,2023-06-15
AAPL,2023-06-16,D:\full-stack2\data\charts\AAPL\2023-06-16.png,2023-05-19,2023-06-16
AAPL,2023-06-20,D:\full-stack2\data\charts\AAPL\2023-06-20.png,2023-05-22,2023-06-20
AAPL,2023-06-21,D:\full-stack2\data\charts\AAPL\2023-06-21.png,2023-05-23,2023-06-21
AAPL,2023-06-22,D:\full-stack2\data\charts\AAPL\2023-06-22.png,2023-05-24,2023-06-22
AAPL,2023-06-23,D:\full-stack2\data\charts\AAPL\2023-06-23.png,2023-05-25,2023-06-23
AAPL,2023-06-26,D:\full-stack2\data\charts\AAPL\2023-06-26.png,2023-05-26,2023-06-26
AAPL,2023-06-27,D:\full-stack2\data\charts\AAPL\2023-06-27.png,2023-05-30,2023-06-27
AAPL,2023-06-28,D:\full-stack2\data\charts\AAPL\2023-06-28.png,2023-05-31,2023-06-28
AAPL,2023-06-29,D:\full-stack2\data\charts\AAPL\2023-06-29.png,2023-06-01,2023-06-29
AAPL,2023-06-30,D:\full-stack2\data\charts\AAPL\2023-06-30.png,2023-06-02,2023-06-30
AAPL,2023-07-03,D:\full-stack2\data\charts\AAPL\2023-07-03.png,2023-06-05,2023-07-03
AAPL,2023-07-05,D:\full-stack2\data\charts\AAPL\2023-07-05.png,2023-06-06,2023-07-05
AAPL,2023-07-06,D:\full-stack2\data\charts\AAPL\2023-07-06.png,2023-06-07,2023-07-06
AAPL,2023-07-07,D:\full-stack2\data\charts\AAPL\2023-07-07.png,2023-06-08,2023-07-07
AAPL,2023-07-10,D:\full-stack2\data\charts\AAPL\2023-07-10.png,2023-06-09,2023-07-10
AAPL,2023-07-11,D:\full-stack2\data\charts\AAPL\2023-07-11.png,2023-06-12,2023-07-11
AAPL,2023-07-12,D:\full-stack2\data\charts\AAPL\2023-07-12.png,2023-06-13,2023-07-12
AAPL,2023-07-13,D:\full-stack2\data\charts\AAPL\2023-07-13.png,2023-06-14,2023-07-13
AAPL,2023-07-14,D:\full-stack2\data\charts\AAPL\2023-07-14.png,2023-06-15,2023-07-14
AAPL,2023-07-17,D:\full-stack2\data\charts\AAPL\2023-07-17.png,2023-06-16,2023-07-17
AAPL,2023-07-18,D:\full-stack2\data\charts\AAPL\2023-07-18.png,2023-06-20,2023-07-18
AAPL,2023-07-19,D:\full-stack2\data\charts\AAPL\2023-07-19.png,2023-06-21,2023-07-19
AAPL,2023-07-20,D:\full-stack2\data\charts\AAPL\2023-07-20.png,2023-06-22,2023-07-20
AAPL,2023-07-21,D:\full-stack2\data\charts\AAPL\2023-07-21.png,2023-06-23,2023-07-21
AAPL,2023-07-24,D:\full-stack2\data\charts\AAPL\2023-07-24.png,2023-06-26,2023-07-24
AAPL,2023-07-25,D:\full-stack2\data\charts\AAPL\2023-07-25.png,2023-06-27,2023-07-25
AAPL,2023-07-26,D:\full-stack2\data\charts\AAPL\2023-07-26.png,2023-06-28,2023-07-26
AAPL,2023-07-27,D:\full-stack2\data\charts\AAPL\2023-07-27.png,2023-06-29,2023-07-27
AAPL,2023-07-28,D:\full-stack2\data\charts\AAPL\2023-07-28.png,2023-06-30,2023-07-28
AAPL,2023-07-31,D:\full-stack2\data\charts\AAPL\2023-07-31.png,2023-07-03,2023-07-31
AAPL,2023-08-01,D:\full-stack2\data\charts\AAPL\2023-08-01.png,2023-07-05,2023-08-01
AAPL,2023-08-02,D:\full-stack2\data\charts\AAPL\2023-08-02.png,2023-07-06,2023-08-02
AAPL,2023-08-03,D:\full-stack2\data\charts\AAPL\2023-08-03.png,2023-07-07,2023-08-03
AAPL,2023-08-04,D:\full-stack2\data\charts\AAPL\2023-08-04.png,2023-07-10,2023-08-04
AAPL,2023-08-07,D:\full-stack2\data\charts\AAPL\2023-08-07.png,2023-07-11,2023-08-07
AAPL,2023-08-08,D:\full-stack2\data\charts\AAPL\2023-08-08.png,2023-07-12,2023-08-08
AAPL,2023-08-09,D:\full-stack2\data\charts\AAPL\2023-08-09.png,2023-07-13,2023-08-09
AAPL,2023-08-10,D:\full-stack2\data\charts\AAPL\2023-08-10.png,2023-07-14,2023-08-10
AAPL,2023-08-11,D:\full-stack2\data\charts\AAPL\2023-08-11.png,2023-07-17,2023-08-11
AAPL,2023-08-14,D:\full-stack2\data\charts\AAPL\2023-08-14.png,2023-07-18,2023-08-14
AAPL,2023-08-15,D:\full-stack2\data\charts\AAPL\2023-08-15.png,2023-07-19,2023-08-15
AAPL,2023-08-16,D:\full-stack2\data\charts\AAPL\2023-08-16.png,2023-07-20,2023-08-16
AAPL,2023-08-17,D:\full-stack2\data\charts\AAPL\2023-08-17.png,2023-07-21,2023-08-17
AAPL,2023-08-18,D:\full-stack2\data\charts\AAPL\2023-08-18.png,2023-07-24,2023-08-18
AAPL,2023-08-21,D:\full-stack2\data\charts\AAPL\2023-08-21.png,2023-07-25,2023-08-21
AAPL,2023-08-22,D:\full-stack2\data\charts\AAPL\2023-08-22.png,2023-07-26,2023-08-22
AAPL,2023-08-23,D:\full-stack2\data\charts\AAPL\2023-08-23.png,2023-07-27,2023-08-23
AAPL,2023-08-24,D:\full-stack2\data\charts\AAPL\2023-08-24.png,2023-07-28,2023-08-24
AAPL,2023-08-25,D:\full-stack2\data\charts\AAPL\2023-08-25.png,2023-07-31,2023-08-25
AAPL,2023-08-28,D:\full-stack2\data\charts\AAPL\2023-08-28.png,2023-08-01,2023-08-28
AAPL,2023-08-29,D:\full-stack2\data\charts\AAPL\2023-08-29.png,2023-08-02,2023-08-29
AAPL,2023-08-30,D:\full-stack2\data\charts\AAPL\2023-08-30.png,2023-08-03,2023-08-30
AAPL,2023-08-31,D:\full-stack2\data\charts\AAPL\2023-08-31.png,2023-08-04,2023-08-31
AAPL,2023-09-01,D:\full-stack2\data\charts\AAPL\2023-09-01.png,2023-08-07,2023-09-01
AAPL,2023-09-05,D:\full-stack2\data\charts\AAPL\2023-09-05.png,2023-08-08,2023-09-05
AAPL,2023-09-06,D:\full-stack2\data\charts\AAPL\2023-09-06.png,2023-08-09,2023-09-06
AAPL,2023-09-07,D:\full-stack2\data\charts\AAPL\2023-09-07.png,2023-08-10,2023-09-07
AAPL,2023-09-08,D:\full-stack2\data\charts\AAPL\2023-09-08.png,2023-08-11,2023-09-08
AAPL,2023-09-11,D:\full-stack2\data\charts\AAPL\2023-09-11.png,2023-08-14,2023-09-11
AAPL,2023-09-12,D:\full-stack2\data\charts\AAPL\2023-09-12.png,2023-08-15,2023-09-12
AAPL,2023-09-13,D:\full-stack2\data\charts\AAPL\2023-09-13.png,2023-08-16,2023-09-13
AAPL,2023-09-14,D:\full-stack2\data\charts\AAPL\2023-09-14.png,2023-08-17,2023-09-14
AAPL,2023-09-15,D:\full-stack2\data\charts\AAPL\2023-09-15.png,2023-08-18,2023-09-15
AAPL,2023-09-18,D:\full-stack2\data\charts\AAPL\2023-09-18.png,2023-08-21,2023-09-18
AAPL,2023-09-19,D:\full-stack2\data\charts\AAPL\2023-09-19.png,2023-08-22,2023-09-19
AAPL,2023-09-20,D:\full-stack2\data\charts\AAPL\2023-09-20.png,2023-08-23,2023-09-20
AAPL,2023-09-21,D:\full-stack2\data\charts\AAPL\2023-09-21.png,2023-08-24,2023-09-21
AAPL,2023-09-22,D:\full-stack2\data\charts\AAPL\2023-09-22.png,2023-08-25,2023-09-22
AAPL,2023-09-25,D:\full-stack2\data\charts\AAPL\2023-09-25.png,2023-08-28,2023-09-25
AAPL,2023-09-26,D:\full-stack2\data\charts\AAPL\2023-09-26.png,2023-08-29,2023-09-26
AAPL,2023-09-27,D:\full-stack2\data\charts\AAPL\2023-09-27.png,2023-08-30,2023-09-27
AAPL,2023-09-28,D:\full-stack2\data\charts\AAPL\2023-09-28.png,2023-08-31,2023-09-28
AAPL,2023-09-29,D:\full-stack2\data\charts\AAPL\2023-09-29.png,2023-09-01,2023-09-29
AAPL,2023-10-02,D:\full-stack2\data\charts\AAPL\2023-10-02.png,2023-09-05,2023-10-02
AAPL,2023-10-03,D:\full-stack2\data\charts\AAPL\2023-10-03.png,2023-09-06,2023-10-03
AAPL,2023-10-04,D:\full-stack2\data\charts\AAPL\2023-10-04.png,2023-09-07,2023-10-04
AAPL,2023-10-05,D:\full-stack2\data\charts\AAPL\2023-10-05.png,2023-09-08,2023-10-05
AAPL,2023-10-06,D:\full-stack2\data\charts\AAPL\2023-10-06.png,2023-09-11,2023-10-06
AAPL,2023-10-09,D:\full-stack2\data\charts\AAPL\2023-10-09.png,2023-09-12,2023-10-09
AAPL,2023-10-10,D:\full-stack2\data\charts\AAPL\2023-10-10.png,2023-09-13,2023-10-10
AAPL,2023-10-11,D:\full-stack2\data\charts\AAPL\2023-10-11.png,2023-09-14,2023-10-11
AAPL,2023-10-12,D:\full-stack2\data\charts\AAPL\2023-10-12.png,2023-09-15,2023-10-12
AAPL,2023-10-13,D:\full-stack2\data\charts\AAPL\2023-10-13.png,2023-09-18,2023-10-13
AAPL,2023-10-16,D:\full-stack2\data\charts\AAPL\2023-10-16.png,2023-09-19,2023-10-16
AAPL,2023-10-17,D:\full-stack2\data\charts\AAPL\2023-10-17.png,2023-09-20,2023-10-17
AAPL,2023-10-18,D:\full-stack2\data\charts\AAPL\2023-10-18.png,2023-09-21,2023-10-18
AAPL,2023-10-19,D:\full-stack2\data\charts\AAPL\2023-10-19.png,2023-09-22,2023-10-19
AAPL,2023-10-20,D:\full-stack2\data\charts\AAPL\2023-10-20.png,2023-09-25,2023-10-20
AAPL,2023-10-23,D:\full-stack2\data\charts\AAPL\2023-10-23.png,2023-09-26,2023-10-23
AAPL,2023-10-24,D:\full-stack2\data\charts\AAPL\2023-10-24.png,2023-09-27,2023-10-24
AAPL,2023-10-25,D:\full-stack2\data\charts\AAPL\2023-10-25.png,2023-09-28,2023-10-25
AAPL,2023-10-26,D:\full-stack2\data\charts\AAPL\2023-10-26.png,2023-09-29,2023-10-26
AAPL,2023-10-27,D:\full-stack2\data\charts\AAPL\2023-10-27.png,2023-10-02,2023-10-27
AAPL,2023-10-30,D:\full-stack2\data\charts\AAPL\2023-10-30.png,2023-10-03,2023-10-30
AAPL,2023-10-31,D:\full-stack2\data\charts\AAPL\2023-10-31.png,2023-10-04,2023-10-31
AAPL,2023-11-01,D:\full-stack2\data\charts\AAPL\2023-11-01.png,2023-10-05,2023-11-01
AAPL,2023-11-02,D:\full-stack2\data\charts\AAPL\2023-11-02.png,2023-10-06,2023-11-02
AAPL,2023-11-03,D:\full-stack2\data\charts\AAPL\2023-11-03.png,2023-10-09,2023-11-03
AAPL,2023-11-06,D:\full-stack2\data\charts\AAPL\2023-11-06.png,2023-10-10,2023-11-06
AAPL,2023-11-07,D:\full-stack2\data\charts\AAPL\2023-11-07.png,2023-10-11,2023-11-07
AAPL,2023-11-08,D:\full-stack2\data\charts\AAPL\2023-11-08.png,2023-10-12,2023-11-08
AAPL,2023-11-09,D:\full-stack2\data\charts\AAPL\2023-11-09.png,2023-10-13,2023-11-09
AAPL,2023-11-10,D:\full-stack2\data\charts\AAPL\2023-11-10.png,2023-10-16,2023-11-10
AAPL,2023-11-13,D:\full-stack2\data\charts\AAPL\2023-11-13.png,2023-10-17,2023-11-13
AAPL,2023-11-14,D:\full-stack2\data\charts\AAPL\2023-11-14.png,2023-10-18,2023-11-14
AAPL,2023-11-15,D:\full-stack2\data\charts\AAPL\2023-11-15.png,2023-10-19,2023-11-15
AAPL,2023-11-16,D:\full-stack2\data\charts\AAPL\2023-11-16.png,2023-10-20,2023-11-16
AAPL,2023-11-17,D:\full-stack2\data\charts\AAPL\2023-11-17.png,2023-10-23,2023-11-17
AAPL,2023-11-20,D:\full-stack2\data\charts\AAPL\2023-11-20.png,2023-10-24,2023-11-20
AAPL,2023-11-21,D:\full-stack2\data\charts\AAPL\2023-11-21.png,2023-10-25,2023-11-21
AAPL,2023-11-22,D:\full-stack2\data\charts\AAPL\2023-11-22.png,2023-10-26,2023-11-22
AAPL,2023-11-24,D:\full-stack2\data\charts\AAPL\2023-11-24.png,2023-10-27,2023-11-24
AAPL,2023-11-27,D:\full-stack2\data\charts\AAPL\2023-11-27.png,2023-10-30,2023-11-27
AAPL,2023-11-28,D:\full-stack2\data\charts\AAPL\2023-11-28.png,2023-10-31,2023-11-28
AAPL,2023-11-29,D:\full-stack2\data\charts\AAPL\2023-11-29.png,2023-11-01,2023-11-29
AAPL,2023-11-30,D:\full-stack2\data\charts\AAPL\2023-11-30.png,2023-11-02,2023-11-30
AAPL,2023-12-01,D:\full-stack2\data\charts\AAPL\2023-12-01.png,2023-11-03,2023-12-01
AAPL,2023-12-04,D:\full-stack2\data\charts\AAPL\2023-12-04.png,2023-11-06,2023-12-04
AAPL,2023-12-05,D:\full-stack2\data\charts\AAPL\2023-12-05.png,2023-11-07,2023-12-05
AAPL,2023-12-06,D:\full-stack2\data\charts\AAPL\2023-12-06.png,2023-11-08,2023-12-06
AAPL,2023-12-07,D:\full-stack2\data\charts\AAPL\2023-12-07.png,2023-11-09,2023-12-07
AAPL,2023-12-08,D:\full-stack2\data\charts\AAPL\2023-12-08.png,2023-11-10,2023-12-08
AAPL,2023-12-11,D:\full-stack2\data\charts\AAPL\2023-12-11.png,2023-11-13,2023-12-11
AAPL,2023-12-12,D:\full-stack2\data\charts\AAPL\2023-12-12.png,2023-11-14,2023-12-12
AAPL,2023-12-13,D:\full-stack2\data\charts\AAPL\2023-12-13.png,2023-11-15,2023-12-13
AAPL,2023-12-14,D:\full-stack2\data\charts\AAPL\2023-12-14.png,2023-11-16,2023-12-14
AAPL,2023-12-15,D:\full-stack2\data\charts\AAPL\2023-12-15.png,2023-11-17,2023-12-15
AAPL,2023-12-18,D:\full-stack2\data\charts\AAPL\2023-12-18.png,2023-11-20,2023-12-18
AAPL,2023-12-19,D:\full-stack2\data\charts\AAPL\2023-12-19.png,2023-11-21,2023-12-19
AAPL,2023-12-20,D:\full-stack2\data\charts\AAPL\2023-12-20.png,2023-11-22,2023-12-20
AAPL,2023-12-21,D:\full-stack2\data\charts\AAPL\2023-12-21.png,2023-11-24,2023-12-21
AAPL,2023-12-22,D:\full-stack2\data\charts\AAPL\2023-12-22.png,2023-11-27,2023-12-22
AAPL,2023-12-26,D:\full-stack2\data\charts\AAPL\2023-12-26.png,2023-11-28,2023-12-26
AAPL,2023-12-27,D:\full-stack2\data\charts\AAPL\2023-12-27.png,2023-11-29,2023-12-27
AAPL,2023-12-28,D:\full-stack2\data\charts\AAPL\2023-12-28.png,2023-11-30,2023-12-28
AAPL,2023-12-29,D:\full-stack2\data\charts\AAPL\2023-12-29.png,2023-12-01,2023-12-29
AAPL,2024-01-02,D:\full-stack2\data\charts\AAPL\2024-01-02.png,2023-12-04,2024-01-02
AAPL,2024-01-03,D:\full-stack2\data\charts\AAPL\2024-01-03.png,2023-12-05,2024-01-03
AAPL,2024-01-04,D:\full-stack2\data\charts\AAPL\2024-01-04.png,2023-12-06,2024-01-04
AAPL,2024-01-05,D:\full-stack2\data\charts\AAPL\2024-01-05.png,2023-12-07,2024-01-05
AAPL,2024-01-08,D:\full-stack2\data\charts\AAPL\2024-01-08.png,2023-12-08,2024-01-08
AAPL,2024-01-09,D:\full-stack2\data\charts\AAPL\2024-01-09.png,2023-12-11,2024-01-09
AAPL,2024-01-10,D:\full-stack2\data\charts\AAPL\2024-01-10.png,2023-12-12,2024-01-10
AAPL,2024-01-11,D:\full-stack2\data\charts\AAPL\2024-01-11.png,2023-12-13,2024-01-11
AAPL,2024-01-12,D:\full-stack2\data\charts\AAPL\2024-01-12.png,2023-12-14,2024-01-12
AAPL,2024-01-16,D:\full-stack2\data\charts\AAPL\2024-01-16.png,2023-12-15,2024-01-16
AAPL,2024-01-17,D:\full-stack2\data\charts\AAPL\2024-01-17.png,2023-12-18,2024-01-17
AAPL,2024-01-18,D:\full-stack2\data\charts\AAPL\2024-01-18.png,2023-12-19,2024-01-18
AAPL,2024-01-19,D:\full-stack2\data\charts\AAPL\2024-01-19.png,2023-12-20,2024-01-19
AAPL,2024-01-22,D:\full-stack2\data\charts\AAPL\2024-01-22.png,2023-12-21,2024-01-22
AAPL,2024-01-23,D:\full-stack2\data\charts\AAPL\2024-01-23.png,2023-12-22,2024-01-23
AAPL,2024-01-24,D:\full-stack2\data\charts\AAPL\2024-01-24.png,2023-12-26,2024-01-24
AAPL,2024-01-25,D:\full-stack2\data\charts\AAPL\2024-01-25.png,2023-12-27,2024-01-25
AAPL,2024-01-26,D:\full-stack2\data\charts\AAPL\2024-01-26.png,2023-12-28,2024-01-26
AAPL,2024-01-29,D:\full-stack2\data\charts\AAPL\2024-01-29.png,2023-12-29,2024-01-29
AAPL,2024-01-30,D:\full-stack2\data\charts\AAPL\2024-01-30.png,2024-01-02,2024-01-30
AAPL,2024-01-31,D:\full-stack2\data\charts\AAPL\2024-01-31.png,2024-01-03,2024-01-31
AAPL,2024-02-01,D:\full-stack2\data\charts\AAPL\2024-02-01.png,2024-01-04,2024-02-01
AAPL,2024-02-02,D:\full-stack2\data\charts\AAPL\2024-02-02.png,2024-01-05,2024-02-02
AAPL,2024-02-05,D:\full-stack2\data\charts\AAPL\2024-02-05.png,2024-01-08,2024-02-05
AAPL,2024-02-06,D:\full-stack2\data\charts\AAPL\2024-02-06.png,2024-01-09,2024-02-06
AAPL,2024-02-07,D:\full-stack2\data\charts\AAPL\2024-02-07.png,2024-01-10,2024-02-07
AAPL,2024-02-08,D:\full-stack2\data\charts\AAPL\2024-02-08.png,2024-01-11,2024-02-08
AAPL,2024-02-09,D:\full-stack2\data\charts\AAPL\2024-02-09.png,2024-01-12,2024-02-09
AAPL,2024-02-12,D:\full-stack2\data\charts\AAPL\2024-02-12.png,2024-01-16,2024-02-12
AAPL,2024-02-13,D:\full-stack2\data\charts\AAPL\2024-02-13.png,2024-01-17,2024-02-13
AAPL,2024-02-14,D:\full-stack2\data\charts\AAPL\2024-02-14.png,2024-01-18,2024-02-14
AAPL,2024-02-15,D:\full-stack2\data\charts\AAPL\2024-02-15.png,2024-01-19,2024-02-15
AAPL,2024-02-16,D:\full-stack2\data\charts\AAPL\2024-02-16.png,2024-01-22,2024-02-16
AAPL,2024-02-20,D:\full-stack2\data\charts\AAPL\2024-02-20.png,2024-01-23,2024-02-20
